"Sutra krama","Akaaraadi krama","Kaumudi krama","Sutra","PadacCheda",
"61054","1423","2569","चिस्फुरोर्णौ","चिस्फुरोः णौ",
"61055","2453","2603","प्रजने वीयतेः","प्रजने वीयतेः",
"61056","2622","2593","बिभेतेर्हेतुभये","बिभेतेः हेतुभये",
"61057","2183","2569","नित्यं स्मयतेः","नित्यम् स्मयतेः",
"61058","3781","2405","सृजिदृशोर्झल्यमकिति","सृजिदृशोः झलि अम् अकिति",
"61059","198","2402","अनुदात्तस्य चर्दुपधस्यान्यतरस्याम्","अनुदात्तस्य च ऋदुपधस्य अन्यतरस्याम्",
"61060","3406","3514","शीर्षंश्छन्दसि","शीर्षन् छन्दसि",
"61061","2886","1667","ये च तद्धिते","ये च तद्धिते",
"61062","50","","अचि शीर्षः","अचि शीर्षः",
"61063","2294","228","पद्दन्नोमास्हृन्निशसन्यूषन्दोषन्यकञ्छकन्नुदन्नासञ्छस्प्रभृतिषु","पद्‍दत्-नस्-मास्-हृत्-निश्-असन्-यूषन्-दोषन्-यकन्-शकन्-उदन्-आसन् शस्प्रभृतिषु",
"61064","2001","2264","धात्वादेः षः सः","धात्वादेः षः सः",
"61065","1588","2268","णो नः","णः नः",
"61066","3033","873","लोपो व्योर्वलि","लोपः व्योः वलि",
"61067","3307","375","वेरपृक्तस्य","वेः अपृक्तस्य",
"61068","3927","252","हल्ङ्याब्भ्यो दीर्घात्‌ सुतिस्यपृक्तं हल्","हल्ङ्याब्भ्यः दीर्घात् सुतिसि अपृक्तम् हल्",
"61069","902","193","एङ्ह्रस्वात्‌ सम्बुद्धेः","एङ्ह्रस्वात् सम्बुद्धेः",
"61070","3427","3516","शेश्छन्दसि बहुलम्","शेः छन्दसि बहुलम्",
"61071","3972","2858","ह्रस्वस्य पिति कृति तुक्","ह्रस्वस्य पिति कृति तुक्",
"61072","3569","145","संहितायाम्","संहितायाम्",
"61073","1474","146","छे च","छे च",
"61074","484","147","आङ्माङोश्च","आङ्माङोः च",
"61075","1884","148","दीर्घात्‌","दीर्घात्",
"61076","2289","149","पदान्ताद्वा","पदान्तात् वा",
"61077","597","47","इको यणचि","इकः यण् अचि",
"61078","905","61","एचोऽयवायावः","एचः अयवायावः",
"61079","3142","63","वान्तो यि प्रत्यये","वान्तः यि प्रत्यये",
"61080","2000","64","धातोस्तन्निमित्तस्यैव","धातोः तन्निमित्तस्य एव",
"61081","1226","65","क्षय्यजय्यौ शक्यार्थे","क्षय्यजय्यौ शक्यार्थे",
"61082","1205","66","क्रय्यस्तदर्थे","क्रय्यः तदर्थे",
"61083","2647","3517","भय्यप्रवय्ये च च्छन्दसि","भय्यप्रवय्ये च छन्दसि",
